"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"1400000US37071033202","Census Tract 332.02; Gaston County; North Carolina","89271","27635",
"1400000US37071033203","Census Tract 332.03; Gaston County; North Carolina","57740","16646",
"1400000US37071033204","Census Tract 332.04; Gaston County; North Carolina","34375","8829",
"1400000US37071033303","Census Tract 333.03; Gaston County; North Carolina","115529","9302",
"1400000US37071033306","Census Tract 333.06; Gaston County; North Carolina","85804","19533",
"1400000US37071033308","Census Tract 333.08; Gaston County; North Carolina","71641","26356",
"1400000US37071033309","Census Tract 333.09; Gaston County; North Carolina","84896","27519",
"1400000US37071033310","Census Tract 333.10; Gaston County; North Carolina","84940","12565",
"1400000US37071033311","Census Tract 333.11; Gaston County; North Carolina","89688","51459",
"1400000US37071033312","Census Tract 333.12; Gaston County; North Carolina","111525","20303",
"1400000US37071033313","Census Tract 333.13; Gaston County; North Carolina","133723","12922",
"1400000US37071033400","Census Tract 334; Gaston County; North Carolina","37185","4224",
"1400000US37071033501","Census Tract 335.01; Gaston County; North Carolina","53895","3719",
"1400000US37071033502","Census Tract 335.02; Gaston County; North Carolina","97401","23657",
"1400000US37073970100","Census Tract 9701; Gates County; North Carolina","61328","9989",
"1400000US37073970200","Census Tract 9702; Gates County; North Carolina","55000","12697",
"1400000US37073970300","Census Tract 9703; Gates County; North Carolina","75614","12991",
"1400000US37075920100","Census Tract 9201; Graham County; North Carolina","53155","15577",
"1400000US37075920200","Census Tract 9202; Graham County; North Carolina","46792","16890",
"1400000US37075920300","Census Tract 9203; Graham County; North Carolina","49234","12363",
"1400000US37077970101","Census Tract 9701.01; Granville County; North Carolina","73403","21354",
"1400000US37077970102","Census Tract 9701.02; Granville County; North Carolina","66900","21819",
"1400000US37077970200","Census Tract 9702; Granville County; North Carolina","58021","15158",
"1400000US37077970300","Census Tract 9703; Granville County; North Carolina","58653","10436",
"1400000US37077970400","Census Tract 9704; Granville County; North Carolina","49107","24404",
"1400000US37077970500","Census Tract 9705; Granville County; North Carolina","62122","14507",
"1400000US37077970601","Census Tract 9706.01; Granville County; North Carolina","91988","9285",
"1400000US37077970604","Census Tract 9706.04; Granville County; North Carolina","73688","21647",
"1400000US37077970605","Census Tract 9706.05; Granville County; North Carolina","109464","25652",
"1400000US37077970606","Census Tract 9706.06; Granville County; North Carolina","77961","19958",
"1400000US37077970607","Census Tract 9706.07; Granville County; North Carolina","70662","12409",
"1400000US37077970701","Census Tract 9707.01; Granville County; North Carolina","63333","18148",
"1400000US37077970702","Census Tract 9707.02; Granville County; North Carolina","54598","11970",
"1400000US37077970703","Census Tract 9707.03; Granville County; North Carolina","70454","16355",
"1400000US37077970704","Census Tract 9707.04; Granville County; North Carolina","-","**",
"1400000US37079950101","Census Tract 9501.01; Greene County; North Carolina","47390","17725",
"1400000US37079950102","Census Tract 9501.02; Greene County; North Carolina","59960","13025",
"1400000US37079950200","Census Tract 9502; Greene County; North Carolina","50877","4009",
"1400000US37079950301","Census Tract 9503.01; Greene County; North Carolina","54213","6233",
"1400000US37079950302","Census Tract 9503.02; Greene County; North Carolina","36037","12824",
"1400000US37081010100","Census Tract 101; Guilford County; North Carolina","48563","9933",
"1400000US37081010200","Census Tract 102; Guilford County; North Carolina","47837","13574",
"1400000US37081010300","Census Tract 103; Guilford County; North Carolina","41943","4300",
"1400000US37081010401","Census Tract 104.01; Guilford County; North Carolina","59063","10332",
"1400000US37081010403","Census Tract 104.03; Guilford County; North Carolina","66154","18638",
"1400000US37081010404","Census Tract 104.04; Guilford County; North Carolina","202019","58468",
"1400000US37081010500","Census Tract 105; Guilford County; North Carolina","78289","9546",
"1400000US37081010601","Census Tract 106.01; Guilford County; North Carolina","72802","7400",
"1400000US37081010602","Census Tract 106.02; Guilford County; North Carolina","58831","11887",
"1400000US37081010701","Census Tract 107.01; Guilford County; North Carolina","68021","27064",
"1400000US37081010702","Census Tract 107.02; Guilford County; North Carolina","36389","16324",
"1400000US37081010800","Census Tract 108; Guilford County; North Carolina","73083","15868",
"1400000US37081010900","Census Tract 109; Guilford County; North Carolina","31140","6376",
"1400000US37081011000","Census Tract 110; Guilford County; North Carolina","24596","10829",
"1400000US37081011101","Census Tract 111.01; Guilford County; North Carolina","35294","7163",
"1400000US37081011102","Census Tract 111.02; Guilford County; North Carolina","51250","5779",
"1400000US37081011201","Census Tract 112.01; Guilford County; North Carolina","31964","25715",
"1400000US37081011202","Census Tract 112.02; Guilford County; North Carolina","31080","13628",
"1400000US37081011300","Census Tract 113; Guilford County; North Carolina","50768","5417",
"1400000US37081011400","Census Tract 114; Guilford County; North Carolina","33170","7473",
"1400000US37081011500","Census Tract 115; Guilford County; North Carolina","37825","4748",
"1400000US37081011601","Census Tract 116.01; Guilford County; North Carolina","52543","7334",
"1400000US37081011602","Census Tract 116.02; Guilford County; North Carolina","44337","8499",
"1400000US37081011904","Census Tract 119.04; Guilford County; North Carolina","44125","6967",
"1400000US37081011905","Census Tract 119.05; Guilford County; North Carolina","45363","8993",
"1400000US37081012503","Census Tract 125.03; Guilford County; North Carolina","89750","20512",
"1400000US37081012504","Census Tract 125.04; Guilford County; North Carolina","55521","17468",
"1400000US37081012505","Census Tract 125.05; Guilford County; North Carolina","136964","18952",
"1400000US37081012508","Census Tract 125.08; Guilford County; North Carolina","77778","13064",
"1400000US37081012509","Census Tract 125.09; Guilford County; North Carolina","130000","17640",
"1400000US37081012510","Census Tract 125.10; Guilford County; North Carolina","125179","28338",
"1400000US37081012511","Census Tract 125.11; Guilford County; North Carolina","146094","39049",
"1400000US37081012604","Census Tract 126.04; Guilford County; North Carolina","44734","8751",
"1400000US37081012607","Census Tract 126.07; Guilford County; North Carolina","66298","27474",
"1400000US37081012608","Census Tract 126.08; Guilford County; North Carolina","31964","10510",
"1400000US37081012610","Census Tract 126.10; Guilford County; North Carolina","54688","12635",
"1400000US37081012611","Census Tract 126.11; Guilford County; North Carolina","48850","9450",
"1400000US37081012612","Census Tract 126.12; Guilford County; North Carolina","52569","17756",
"1400000US37081012617","Census Tract 126.17; Guilford County; North Carolina","58083","8433",
"1400000US37081012618","Census Tract 126.18; Guilford County; North Carolina","38527","14891",
"1400000US37081012619","Census Tract 126.19; Guilford County; North Carolina","47622","12657",
"1400000US37081012620","Census Tract 126.20; Guilford County; North Carolina","44625","23438",
"1400000US37081012621","Census Tract 126.21; Guilford County; North Carolina","41221","25726",
"1400000US37081012703","Census Tract 127.03; Guilford County; North Carolina","55058","14582",
"1400000US37081012704","Census Tract 127.04; Guilford County; North Carolina","34261","14179",
"1400000US37081012705","Census Tract 127.05; Guilford County; North Carolina","44396","8616",
"1400000US37081012706","Census Tract 127.06; Guilford County; North Carolina","31136","2586",
"1400000US37081012707","Census Tract 127.07; Guilford County; North Carolina","24239","12816",
"1400000US37081012803","Census Tract 128.03; Guilford County; North Carolina","66138","11996",
"1400000US37081012804","Census Tract 128.04; Guilford County; North Carolina","57656","15662",
"1400000US37081012805","Census Tract 128.05; Guilford County; North Carolina","49669","16751",
"1400000US37081013601","Census Tract 136.01; Guilford County; North Carolina","54091","27305",
"1400000US37081013602","Census Tract 136.02; Guilford County; North Carolina","57565","6263",
"1400000US37081013700","Census Tract 137; Guilford County; North Carolina","73047","11682",
"1400000US37081013800","Census Tract 138; Guilford County; North Carolina","39448","3938",
"1400000US37081013900","Census Tract 139; Guilford County; North Carolina","16735","9682",
"1400000US37081014000","Census Tract 140; Guilford County; North Carolina","47587","10852",
"1400000US37081014200","Census Tract 142; Guilford County; North Carolina","48938","11000",
"1400000US37081014300","Census Tract 143; Guilford County; North Carolina","45411","5098",
"1400000US37081014406","Census Tract 144.06; Guilford County; North Carolina","81985","28160",
"1400000US37081014407","Census Tract 144.07; Guilford County; North Carolina","79297","22959",
"1400000US37081014408","Census Tract 144.08; Guilford County; North Carolina","35485","11763",
"1400000US37081014409","Census Tract 144.09; Guilford County; North Carolina","54107","10660",
"1400000US37081014410","Census Tract 144.10; Guilford County; North Carolina","50101","8910",
"1400000US37081014411","Census Tract 144.11; Guilford County; North Carolina","42440","5350",
"1400000US37081014412","Census Tract 144.12; Guilford County; North Carolina","80870","7217",
"1400000US37081014501","Census Tract 145.01; Guilford County; North Carolina","38618","3258",
"1400000US37081014502","Census Tract 145.02; Guilford County; North Carolina","52150","12138",
"1400000US37081014503","Census Tract 145.03; Guilford County; North Carolina","42948","8453",
"1400000US37081015100","Census Tract 151; Guilford County; North Carolina","72000","27561",
"1400000US37081015201","Census Tract 152.01; Guilford County; North Carolina","82510","24111",
"1400000US37081015202","Census Tract 152.02; Guilford County; North Carolina","85550","28275",
"1400000US37081015301","Census Tract 153.01; Guilford County; North Carolina","94805","22514",
"1400000US37081015302","Census Tract 153.02; Guilford County; North Carolina","49288","7168",
"1400000US37081015401","Census Tract 154.01; Guilford County; North Carolina","91014","15008",
"1400000US37081015402","Census Tract 154.02; Guilford County; North Carolina","64615","13012",
"1400000US37081015500","Census Tract 155; Guilford County; North Carolina","59702","16478",
"1400000US37081015601","Census Tract 156.01; Guilford County; North Carolina","155370","31056",
"1400000US37081015602","Census Tract 156.02; Guilford County; North Carolina","101964","32391",
"1400000US37081015703","Census Tract 157.03; Guilford County; North Carolina","84826","10949",
"1400000US37081015704","Census Tract 157.04; Guilford County; North Carolina","74767","16376",
"1400000US37081015705","Census Tract 157.05; Guilford County; North Carolina","49750","3869",
"1400000US37081015706","Census Tract 157.06; Guilford County; North Carolina","118507","31511",
"1400000US37081015707","Census Tract 157.07; Guilford County; North Carolina","91250","21034",
"1400000US37081015800","Census Tract 158; Guilford County; North Carolina","160975","19115",
"1400000US37081015901","Census Tract 159.01; Guilford County; North Carolina","118253","25543",
"1400000US37081015902","Census Tract 159.02; Guilford County; North Carolina","148125","48559",
"1400000US37081016003","Census Tract 160.03; Guilford County; North Carolina","113694","14871",
